geocode,Municipio,value
2511608,Pilões,"0,39"
2511707,Pilõezinhos,"0,25"
2511806,Pirpirituba,"0,57"
2511905,Pitimbu,"0,03"
2512002,Pocinhos,"0,22"
2512036,Poço Dantas,"0,40"
2512077,Poço de José de Moura,"0,49"
2512101,Pombal,"0,37"
2512200,Prata,"0,45"
2512309,Princesa Isabel,"0,44"
2512408,Puxinanã,"0,61"
2512507,Queimadas,"0,42"
2512606,Quixabá,"0,43"
2512705,Remígio,"0,28"
2512747,Riachão,"0,67"
2512754,Riachão do Bacamarte,"0,34"
2512762,Riachão do Poço,"0,27"
2512788,Riacho de Santo Antônio,"0,45"
2512804,Riacho dos Cavalos,"0,31"
2512903,Rio Tinto,"0,25"
2513000,Salgadinho,"0,10"
2513109,Salgado de São Félix,"0,20"
2513158,Santa Cecília,"0,32"
2513208,Santa Cruz,"0,49"
2513307,Santa Helena,"0,07"
2513356,Santa Inês,"0,16"
2513406,Santa Luzia,"0,40"
2513703,Santa Rita,"0,55"
2513802,Santa Teresinha,"0,42"
2513505,Santana de Mangueira,"0,20"
2513604,Santana dos Garrotes,"0,16"
2513851,Santo André,"0,57"
2513927,São Bentinho,"0,33"
2513901,São Bento,"0,53"
2513968,São Domingos,"0,52"
2513943,São Domingos do Cariri,"0,49"
2513984,São Francisco,"0,46"
2514008,São João do Cariri,"0,48"
2500700,São João do Rio do Peixe,"0,26"
2514107,São João do Tigre,"0,10"
2514206,São José da Lagoa Tapada,"0,23"
2514305,São José de Caiana,"0,22"
2514404,São José de Espinharas,"0,40"
2514503,São José de Piranhas,"0,38"
2514552,São José de Princesa,"0,20"
2514602,São José do Bonfim,"0,30"
2514651,São José do Brejo do Cruz,"0,42"
2514701,São José do Sabugi,"0,86"
2514800,São José dos Cordeiros,"0,43"
2514453,São José dos Ramos,"0,19"
2514909,São Mamede,"0,49"
2515005,São Miguel de Taipu,"0,12"
2515104,São Sebastião de Lagoa de Roça,"0,59"
2515203,São Sebastião do Umbuzeiro,"0,61"
2515401,São Vicente do Seridó,"0,36"
2515302,Sapé,"0,24"
2515500,Serra Branca,"0,34"
2515609,Serra da Raiz,"0,44"
2515708,Serra Grande,"0,35"
2515807,Serra Redonda,"0,34"
2515906,Serraria,"0,14"
2515930,Sertãozinho,"0,51"
2515971,Sobrado,"0,13"
2516003,Solânea,"0,23"
2516102,Soledade,"0,47"
2516151,Sossêgo,"0,37"
2516201,Sousa,"0,27"
2516300,Sumé,"0,37"
2516409,Tacima,"0,16"
2516508,Taperoá,"0,19"
2516607,Tavares,"0,23"
2516706,Teixeira,"0,26"
2516755,Tenório,"0,46"
2516805,Triunfo,"0,36"
2516904,Uiraúna,"0,42"
2517001,Umbuzeiro,"0,13"
2517100,Várzea,"1,00"
2517209,Vieirópolis,"0,40"
2505501,Vista Serrana,"0,37"
2517407,Zabelê,"0,57"
