geocode,Municipio,value
2516300,Sumé,"0,40"
2516409,Tacima,"0,44"
2516508,Taperoá,"0,42"
2516607,Tavares,"0,16"
2516706,Teixeira,"0,33"
2516755,Tenório,"0,28"
2516805,Triunfo,"0,12"
2516904,Uiraúna,"0,27"
2517001,Umbuzeiro,"0,21"
2517100,Várzea,"0,54"
2517209,Vieirópolis,"0,50"
2505501,Vista Serrana,"0,06"
2517407,Zabelê,"0,39"
