geocode,Municipio,value
1KME5936N8768,Silveiras,"0,47"
1KME5936N8769,Silveiras,"0,60"
1KME5936N8775,Silveiras,"0,65"
1KME5936N8776,Silveiras,"0,58"
1KME5936N8777,Silveiras,"0,58"
1KME5936N8778,Silveiras,"0,59"
1KME5936N8779,Silveiras,"0,43"
1KME5936N8780,Silveiras,"0,67"
1KME5936N8781,Silveiras,"0,68"
1KME5936N8782,Silveiras,"0,68"
1KME5936N8783,Silveiras,"0,62"
1KME5936N8784,Silveiras,"0,65"
1KME5936N8785,Silveiras,"0,46"
1KME5936N8786,Silveiras,"0,54"
1KME5936N8787,Silveiras,"0,66"
1KME5936N8788,Silveiras,"0,61"
1KME5936N8789,Silveiras,"0,62"
1KME5936N8791,Silveiras,"0,62"
1KME5936N8792,Silveiras,"0,45"
1KME5936N8793,Silveiras,"0,43"
1KME5936N8794,Silveiras,"0,51"
1KME5936N8795,Silveiras,"0,54"
1KME5936N8796,Cruzeiro,"0,66"
1KME5936N8797,Silveiras,"0,50"
1KME5936N8798,Silveiras,"0,48"
1KME5936N8799,Cruzeiro,"0,25"
1KME5936N8800,Lavrinhas,"0,43"
1KME5936N8801,Lavrinhas,"0,68"
1KME5936N8802,Lavrinhas,"0,68"
1KME5936N8807,Lavrinhas,"0,48"
1KME5936N8808,Lavrinhas,"0,37"
1KME5936N8809,Lavrinhas,"0,39"
1KME5936N8810,Lavrinhas,"0,27"
1KME5936N8811,Lavrinhas,"0,37"
1KME5936N8812,Lavrinhas,"0,44"
1KME5936N8813,Lavrinhas,"0,67"
1KME5936N8814,Lavrinhas,"0,06"
1KME5936N8815,Lavrinhas,"0,00"
1KME5936N8816,Lavrinhas,"0,07"
1KME5937N8768,Silveiras,"0,42"
1KME5937N8769,Silveiras,"0,45"
1KME5937N8770,Silveiras,"0,53"
1KME5937N8772,Silveiras,"0,32"
1KME5937N8773,Silveiras,"0,36"
1KME5937N8774,Silveiras,"0,45"
1KME5937N8775,Silveiras,"0,64"
1KME5937N8776,Silveiras,"0,61"
1KME5937N8777,Silveiras,"0,65"
1KME5937N8778,Silveiras,"0,70"
1KME5937N8779,Silveiras,"0,76"
1KME5937N8780,Silveiras,"0,58"
1KME5937N8781,Silveiras,"0,64"
1KME5937N8782,Silveiras,"0,64"
1KME5937N8783,Silveiras,"0,64"
1KME5937N8784,Silveiras,"0,45"
1KME5937N8785,Silveiras,"0,67"
1KME5937N8786,Silveiras,"0,55"
1KME5937N8787,Silveiras,"0,65"
1KME5937N8788,Silveiras,"0,51"
1KME5937N8789,Silveiras,"0,78"
1KME5937N8790,Silveiras,"0,75"
1KME5937N8791,Silveiras,"0,66"
1KME5937N8792,Silveiras,"0,74"
1KME5937N8793,Silveiras,"0,40"
1KME5937N8794,Silveiras,"0,69"
1KME5937N8795,Silveiras,"0,61"
1KME5937N8796,Silveiras,"0,64"
1KME5937N8797,Silveiras,"0,70"
1KME5937N8798,Silveiras,"0,60"
1KME5937N8799,Lavrinhas,"0,48"
1KME5937N8800,Lavrinhas,"0,60"
1KME5937N8801,Lavrinhas,"0,68"
1KME5937N8802,Lavrinhas,"0,76"
1KME5937N8805,Lavrinhas,"0,65"
1KME5937N8806,Lavrinhas,"0,38"
1KME5937N8807,Lavrinhas,"0,40"
1KME5937N8808,Lavrinhas,"0,58"
1KME5937N8811,Lavrinhas,"0,17"
1KME5937N8812,Lavrinhas,"0,42"
1KME5937N8813,Lavrinhas,"0,62"
1KME5937N8814,Lavrinhas,"0,00"
1KME5937N8815,Lavrinhas,"0,20"
1KME5937N8816,Lavrinhas,"0,42"
1KME5938N8768,Silveiras,"0,55"
1KME5938N8769,Silveiras,"0,62"
1KME5938N8770,Silveiras,"0,63"
1KME5938N8771,Silveiras,"0,65"
1KME5938N8772,Silveiras,"0,61"
1KME5938N8773,Silveiras,"0,45"
1KME5938N8774,Silveiras,"0,68"
1KME5938N8775,Silveiras,"0,57"
1KME5938N8776,Silveiras,"0,83"
1KME5938N8777,Silveiras,"0,59"
1KME5938N8778,Silveiras,"0,37"
1KME5938N8779,Silveiras,"0,59"
1KME5938N8780,Silveiras,"0,68"
1KME5938N8781,Silveiras,"0,55"
1KME5938N8782,Silveiras,"0,37"
1KME5938N8783,Silveiras,"0,56"
1KME5938N8784,Silveiras,"0,56"
1KME5938N8785,Silveiras,"0,68"
1KME5938N8786,Silveiras,"0,42"
1KME5938N8787,Silveiras,"0,65"
1KME5938N8788,Silveiras,"0,67"
1KME5938N8789,Silveiras,"0,81"
1KME5938N8790,Silveiras,"0,67"
1KME5938N8791,Silveiras,"0,81"
1KME5938N8792,Silveiras,"0,71"
1KME5938N8793,Silveiras,"0,49"
1KME5938N8794,Silveiras,"0,65"
1KME5938N8795,Silveiras,"0,39"
1KME5938N8796,Silveiras,"0,45"
1KME5938N8797,Silveiras,"0,20"
1KME5938N8798,Silveiras,"0,69"
1KME5938N8799,Lavrinhas,"0,77"
1KME5938N8800,Lavrinhas,"0,71"
1KME5938N8804,Lavrinhas,"0,60"
1KME5938N8805,Lavrinhas,"0,45"
1KME5938N8806,Lavrinhas,"0,55"
1KME5938N8811,Lavrinhas,"0,24"
1KME5938N8812,Lavrinhas,"0,26"
1KME5938N8813,Lavrinhas,"0,62"
1KME5938N8814,Lavrinhas,"0,22"
1KME5938N8815,Lavrinhas,"0,43"
1KME5938N8816,Lavrinhas,"0,65"
1KME5938N8817,Lavrinhas,"0,25"
1KME5938N8818,Lavrinhas,"0,34"
1KME5939N8769,Silveiras,"0,72"
1KME5939N8770,Silveiras,"0,72"
1KME5939N8771,Silveiras,"0,73"
1KME5939N8772,Silveiras,"0,58"
1KME5939N8773,Silveiras,"0,62"
1KME5939N8774,Silveiras,"0,44"
1KME5939N8775,Silveiras,"0,72"
1KME5939N8776,Silveiras,"0,60"
1KME5939N8777,Silveiras,"0,57"
1KME5939N8778,Silveiras,"0,14"
1KME5939N8779,Silveiras,"0,42"
1KME5939N8780,Silveiras,"0,50"
1KME5939N8781,Silveiras,"0,61"
1KME5939N8782,Silveiras,"0,54"
1KME5939N8783,Silveiras,"0,52"
1KME5939N8784,Silveiras,"0,72"
1KME5939N8785,Silveiras,"0,65"
1KME5939N8786,Silveiras,"0,59"
1KME5939N8787,Silveiras,"0,67"
1KME5939N8788,Silveiras,"0,54"
1KME5939N8789,Silveiras,"0,59"
1KME5939N8790,Silveiras,"0,59"
1KME5939N8791,Silveiras,"0,25"
1KME5939N8792,Silveiras,"0,37"
1KME5939N8793,Silveiras,"0,66"
1KME5939N8794,Silveiras,"0,66"
1KME5939N8795,Silveiras,"0,68"
1KME5939N8796,Silveiras,"0,37"
1KME5939N8797,Silveiras,"0,61"
1KME5939N8798,Lavrinhas,"0,67"
1KME5939N8799,Lavrinhas,"0,70"
1KME5939N8800,Lavrinhas,"0,70"
1KME5939N8804,Lavrinhas,"0,79"
1KME5939N8805,Lavrinhas,"0,43"
1KME5939N8809,Lavrinhas,"0,47"
1KME5939N8810,Lavrinhas,"0,28"
1KME5939N8811,Lavrinhas,"0,63"
1KME5939N8812,Lavrinhas,"0,67"
1KME5939N8813,Lavrinhas,"0,51"
1KME5939N8814,Lavrinhas,"0,24"
1KME5939N8815,Lavrinhas,"0,47"
1KME5939N8816,Lavrinhas,"0,22"
1KME5939N8817,Lavrinhas,"0,20"
1KME5939N8818,Lavrinhas,"0,44"
1KME5939N8819,Lavrinhas,"0,37"
1KME5940N8770,Silveiras,"0,64"
1KME5940N8771,Silveiras,"0,60"
1KME5940N8772,Silveiras,"0,65"
1KME5940N8773,Silveiras,"0,65"
1KME5940N8774,Silveiras,"0,83"
1KME5940N8775,Silveiras,"0,65"
1KME5940N8776,Silveiras,"0,71"
1KME5940N8777,Silveiras,"0,46"
1KME5940N8778,Silveiras,"0,41"
1KME5940N8779,Silveiras,"0,51"
1KME5940N8780,Silveiras,"0,45"
1KME5940N8781,Silveiras,"0,77"
1KME5940N8782,Silveiras,"0,66"
1KME5940N8783,Silveiras,"0,61"
1KME5940N8784,Silveiras,"0,64"
1KME5940N8785,Silveiras,"0,59"
1KME5940N8786,Silveiras,"0,68"
1KME5940N8787,Silveiras,"0,60"
1KME5940N8788,Silveiras,"0,55"
1KME5940N8789,Silveiras,"0,50"
1KME5940N8793,Silveiras,"0,53"
1KME5940N8794,Silveiras,"0,67"
1KME5940N8795,Silveiras,"0,68"
1KME5940N8796,Silveiras,"0,70"
1KME5940N8797,Silveiras,"0,56"
1KME5940N8798,Lavrinhas,"0,64"
1KME5940N8799,Lavrinhas,"0,41"
1KME5940N8800,Lavrinhas,"0,47"
1KME5940N8801,Lavrinhas,"0,57"
1KME5940N8802,Lavrinhas,"0,94"
1KME5940N8803,Lavrinhas,"0,69"
1KME5940N8804,Lavrinhas,"0,68"
1KME5940N8805,Lavrinhas,"0,51"
1KME5940N8806,Lavrinhas,"0,20"
1KME5940N8807,Lavrinhas,"0,73"
1KME5940N8808,Lavrinhas,"0,44"
1KME5940N8809,Lavrinhas,"0,75"
1KME5940N8810,Lavrinhas,"0,52"
1KME5940N8811,Lavrinhas,"0,70"
1KME5940N8812,Lavrinhas,"0,39"
1KME5940N8813,Lavrinhas,"0,47"
1KME5940N8814,Lavrinhas,"0,35"
1KME5940N8815,Lavrinhas,"0,30"
1KME5940N8816,Lavrinhas,"0,30"
1KME5940N8817,Lavrinhas,"0,17"
1KME5940N8818,Lavrinhas,"0,19"
1KME5940N8819,Lavrinhas,"0,28"
1KME5941N8770,Silveiras,"0,57"
1KME5941N8771,Silveiras,"0,65"
1KME5941N8772,Silveiras,"0,62"
1KME5941N8773,Silveiras,"0,63"
1KME5941N8774,Silveiras,"0,68"
1KME5941N8775,Silveiras,"0,70"
1KME5941N8776,Silveiras,"0,82"
1KME5941N8777,Silveiras,"0,30"
1KME5941N8778,Silveiras,"0,44"
1KME5941N8779,Silveiras,"0,78"
1KME5941N8780,Silveiras,"0,78"
1KME5941N8781,Silveiras,"0,68"
1KME5941N8782,Silveiras,"0,45"
1KME5941N8783,Silveiras,"0,68"
1KME5941N8784,Silveiras,"0,67"
1KME5941N8785,Silveiras,"0,64"
1KME5941N8786,Silveiras,"0,64"
1KME5941N8787,Silveiras,"0,45"
1KME5941N8788,Silveiras,"0,41"
1KME5941N8789,Silveiras,"0,33"
1KME5941N8794,Silveiras,"0,82"
1KME5941N8795,Silveiras,"0,77"
1KME5941N8796,Silveiras,"0,67"
1KME5941N8797,Silveiras,"0,62"
1KME5941N8798,Silveiras,"0,51"
1KME5941N8799,Lavrinhas,"0,67"
1KME5941N8800,Lavrinhas,"0,75"
1KME5941N8801,Lavrinhas,"0,58"
1KME5941N8802,Lavrinhas,"0,61"
1KME5941N8803,Lavrinhas,"0,95"
1KME5941N8804,Lavrinhas,"0,85"
1KME5941N8805,Lavrinhas,"0,66"
1KME5941N8806,Lavrinhas,"0,46"
1KME5941N8807,Lavrinhas,"0,64"
1KME5941N8808,Lavrinhas,"0,76"
1KME5941N8809,Lavrinhas,"0,50"
1KME5941N8810,Lavrinhas,"0,79"
1KME5941N8811,Lavrinhas,"0,80"
1KME5941N8812,Lavrinhas,"0,58"
1KME5941N8813,Lavrinhas,"0,62"
1KME5941N8814,Lavrinhas,"0,13"
1KME5941N8815,Lavrinhas,"0,14"
1KME5941N8816,Lavrinhas,"0,39"
1KME5941N8817,Lavrinhas,"0,63"
1KME5941N8818,Lavrinhas,"0,25"
1KME5941N8819,Lavrinhas,"0,62"
1KME5942N8771,Silveiras,"0,71"
1KME5942N8772,Silveiras,"0,71"
1KME5942N8773,Silveiras,"0,66"
1KME5942N8774,Silveiras,"0,68"
1KME5942N8775,Silveiras,"0,77"
1KME5942N8776,Silveiras,"0,84"
1KME5942N8777,Silveiras,"0,74"
1KME5942N8778,Silveiras,"0,67"
1KME5942N8779,Silveiras,"0,68"
1KME5942N8780,Silveiras,"0,72"
1KME5942N8781,Silveiras,"0,24"
1KME5942N8782,Silveiras,"0,27"
1KME5942N8783,Silveiras,"0,61"
1KME5942N8784,Silveiras,"0,65"
1KME5942N8785,Silveiras,"0,63"
1KME5942N8786,Silveiras,"0,67"
1KME5942N8787,Silveiras,"0,60"
1KME5942N8788,Silveiras,"0,30"
1KME5942N8789,Silveiras,"0,83"
1KME5942N8790,Silveiras,"0,85"
1KME5942N8794,Silveiras,"0,66"
1KME5942N8795,Silveiras,"0,81"
1KME5942N8796,Silveiras,"0,73"
1KME5942N8797,Silveiras,"0,54"
1KME5942N8798,Silveiras,"0,59"
1KME5942N8799,Silveiras,"0,76"
1KME5942N8800,Lavrinhas,"0,67"
1KME5942N8801,Lavrinhas,"0,62"
1KME5942N8802,Lavrinhas,"0,59"
1KME5942N8803,Queluz,"0,40"
1KME5942N8804,Lavrinhas,"1,00"
1KME5942N8805,Lavrinhas,"0,49"
1KME5942N8806,Lavrinhas,"0,51"
1KME5942N8807,Lavrinhas,"0,67"
1KME5942N8808,Lavrinhas,"0,81"
1KME5942N8809,Lavrinhas,"0,58"
1KME5942N8810,Lavrinhas,"0,67"
1KME5942N8811,Lavrinhas,"0,57"
1KME5942N8812,Lavrinhas,"0,74"
1KME5942N8813,Lavrinhas,"0,30"
1KME5942N8814,Lavrinhas,"0,20"
1KME5942N8815,Lavrinhas,"0,37"
1KME5942N8816,Lavrinhas,"0,41"
1KME5942N8817,Lavrinhas,"0,40"
1KME5942N8818,Lavrinhas,"0,22"
1KME5942N8819,Lavrinhas,"0,53"
1KME5943N8771,Silveiras,"0,77"
1KME5943N8772,Silveiras,"0,62"
1KME5943N8773,Silveiras,"0,70"
1KME5943N8774,Silveiras,"0,68"
1KME5943N8775,Silveiras,"0,73"
1KME5943N8776,Silveiras,"0,70"
1KME5943N8777,Silveiras,"0,53"
1KME5943N8778,Silveiras,"0,75"
1KME5943N8779,Silveiras,"0,66"
1KME5943N8780,Silveiras,"0,72"
1KME5943N8781,Silveiras,"0,42"
1KME5943N8782,Silveiras,"0,40"
1KME5943N8783,Silveiras,"0,59"
