geocode,Municipio,value
2512002,Pocinhos,"0,78"
2512036,Poço Dantas,"0,50"
2512077,Poço de José de Moura,"0,63"
2512101,Pombal,"0,38"
2512200,Prata,"0,50"
2512309,Princesa Isabel,"0,64"
2512408,Puxinanã,"0,40"
2512507,Queimadas,"0,44"
2512606,Quixabá,"0,56"
2512705,Remígio,"0,71"
2512747,Riachão,"0,65"
2512754,Riachão do Bacamarte,"0,61"
2512762,Riachão do Poço,"0,56"
2512788,Riacho de Santo Antônio,"0,27"
2512804,Riacho dos Cavalos,"0,46"
2512903,Rio Tinto,"0,50"
2513000,Salgadinho,"0,93"
2513109,Salgado de São Félix,"0,70"
2513158,Santa Cecília,"0,43"
2513208,Santa Cruz,"0,55"
2513307,Santa Helena,"0,83"
2513356,Santa Inês,"0,78"
2513406,Santa Luzia,"0,49"
2513703,Santa Rita,"0,06"
2513802,Santa Teresinha,"0,46"
2513505,Santana de Mangueira,"0,71"
2513604,Santana dos Garrotes,"0,90"
2513851,Santo André,"0,43"
2513927,São Bentinho,"0,67"
2513901,São Bento,"0,01"
2513968,São Domingos,"0,53"
2513943,São Domingos do Cariri,"0,54"
2513984,São Francisco,"0,45"
2514008,São João do Cariri,"0,43"
2500700,São João do Rio do Peixe,"0,71"
2514107,São João do Tigre,"0,92"
2514206,São José da Lagoa Tapada,"0,71"
2514305,São José de Caiana,"0,87"
2514404,São José de Espinharas,"0,54"
2514503,São José de Piranhas,"0,56"
2514552,São José de Princesa,"0,98"
2514602,São José do Bonfim,"0,59"
2514651,São José do Brejo do Cruz,"0,63"
2514701,São José do Sabugi,"0,34"
2514800,São José dos Cordeiros,"0,66"
2514453,São José dos Ramos,"0,66"
2514909,São Mamede,"0,34"
2515005,São Miguel de Taipu,"0,81"
2515104,São Sebastião de Lagoa de Roça,"0,54"
2515203,São Sebastião do Umbuzeiro,"0,57"
2515401,São Vicente do Seridó,"0,61"
2515302,Sapé,"0,59"
2515500,Serra Branca,"0,60"
2515609,Serra da Raiz,"0,68"
2515708,Serra Grande,"0,60"
2515807,Serra Redonda,"0,61"
2515906,Serraria,"0,92"
2515930,Sertãozinho,"0,45"
2515971,Sobrado,"0,66"
2516003,Solânea,"0,42"
2516102,Soledade,"0,48"
2516151,Sossêgo,"0,69"
2516201,Sousa,"0,62"
2516300,Sumé,"0,46"
2516409,Tacima,"1,00"
2516508,Taperoá,"0,73"
2516607,Tavares,"0,77"
2516706,Teixeira,"0,63"
2516755,Tenório,"0,39"
2516805,Triunfo,"0,65"
2516904,Uiraúna,"0,61"
2517001,Umbuzeiro,"0,82"
2517100,Várzea,"0,44"
2517209,Vieirópolis,"0,75"
2505501,Vista Serrana,"0,50"
2517407,Zabelê,"0,55"
