geocode,Municipio,value
2515401,São Vicente do Seridó,"0,35"
2515302,Sapé,"0,47"
2515500,Serra Branca,"0,49"
2515609,Serra da Raiz,"0,71"
2515708,Serra Grande,"0,22"
2515807,Serra Redonda,"0,51"
2515906,Serraria,"0,46"
2515930,Sertãozinho,"0,70"
2515971,Sobrado,"0,26"
2516003,Solânea,"0,42"
2516102,Soledade,"0,60"
2516151,Sossêgo,"0,28"
2516201,Sousa,"0,53"
2516300,Sumé,"0,48"
2516409,Tacima,"0,53"
2516508,Taperoá,"0,41"
2516607,Tavares,"0,41"
2516706,Teixeira,"0,35"
2516755,Tenório,"0,58"
2516805,Triunfo,"0,43"
2516904,Uiraúna,"0,62"
2517001,Umbuzeiro,"0,52"
2517100,Várzea,"0,72"
2517209,Vieirópolis,"0,46"
2505501,Vista Serrana,"0,48"
2517407,Zabelê,"0,48"
