"geocode","Municipio","value"
2513968,"São Domingos","0.00"
2513943,"São Domingos do Cariri","0.03"
2513984,"São Francisco","0.09"
2514008,"São João do Cariri","0.04"
2500700,"São João do Rio do Peixe","0.05"
2514107,"São João do Tigre","0.05"
2514206,"São José da Lagoa Tapada","0.02"
2514305,"São José de Caiana","0.16"
2514404,"São José de Espinharas","0.03"
2514503,"São José de Piranhas","0.08"
2514552,"São José de Princesa","0.00"
2514602,"São José do Bonfim","0.13"
2514651,"São José do Brejo do Cruz","0.05"
2514701,"São José do Sabugi","0.00"
2514800,"São José dos Cordeiros","0.02"
2514453,"São José dos Ramos","0.02"
2514909,"São Mamede","0.18"
2515005,"São Miguel de Taipu","0.98"
2515104,"São Sebastião de Lagoa de Roça","0.02"
2515203,"São Sebastião do Umbuzeiro","0.19"
2515401,"São Vicente do Seridó","0.16"
2515302,"Sapé","0.09"
2515500,"Serra Branca","0.05"
2515609,"Serra da Raiz","0.06"
2515708,"Serra Grande","0.16"
2515807,"Serra Redonda","0.08"
2515906,"Serraria","0.06"
2515930,"Sertãozinho","0.02"
2515971,"Sobrado","0.10"
2516003,"Solânea","0.03"
2516102,"Soledade","0.05"
2516151,"Sossêgo","0.00"
2516201,"Sousa","0.06"
2516300,"Sumé","0.05"
2516409,"Tacima","0.29"
2516508,"Taperoá","0.04"
2516607,"Tavares","0.01"
2516706,"Teixeira","0.05"
2516755,"Tenório","0.00"
2516805,"Triunfo","0.04"
2516904,"Uiraúna","1.00"
2517001,"Umbuzeiro","0.03"
2517100,"Várzea","0.00"
2517209,"Vieirópolis","0.43"
2505501,"Vista Serrana","0.12"
2517407,"Zabelê","0.09"
