geocode,Municipio,value
2513307,Santa Helena,"0,71"
2513356,Santa Inês,"0,13"
2513406,Santa Luzia,"0,69"
2513703,Santa Rita,"0,68"
2513802,Santa Teresinha,"0,57"
2513505,Santana de Mangueira,"0,1"
2513604,Santana dos Garrotes,"0,32"
2513851,Santo André,"0,37"
2513927,São Bentinho,"0,49"
2513901,São Bento,"0,36"
2513968,São Domingos,"0,41"
2513943,São Domingos do Cariri,"0,52"
2513984,São Francisco,"0,5"
2514008,São João do Cariri,"0,81"
2500700,São João do Rio do Peixe,"0,28"
2514107,São João do Tigre,"0,51"
2514206,São José da Lagoa Tapada,"0,22"
2514305,São José de Caiana,"0,28"
2514404,São José de Espinharas,"0,56"
2514503,São José de Piranhas,"0,36"
2514552,São José de Princesa,"0,27"
2514602,São José do Bonfim,"0,34"
2514651,São José do Brejo do Cruz,"0,4"
2514701,São José do Sabugi,"0,82"
2514800,São José dos Cordeiros,"0,49"
2514453,São José dos Ramos,"0,24"
2514909,São Mamede,"0,8"
2515005,São Miguel de Taipu,"0,86"
2515104,São Sebastião de Lagoa de Roça,"0,43"
2515203,São Sebastião do Umbuzeiro,"0,9"
2515401,São Vicente do Seridó,"0,14"
2515302,Sapé,"0,56"
2515500,Serra Branca,"0,54"
2515609,Serra da Raiz,"0,47"
2515708,Serra Grande,"0,53"
2515807,Serra Redonda,"0,3"
2515906,Serraria,"0,46"
2515930,Sertãozinho,"0,83"
2515971,Sobrado,"0,25"
2516003,Solânea,"0,34"
2516102,Soledade,"0,3"
2516151,Sossêgo,"0,25"
2516201,Sousa,"0,23"
2516300,Sumé,"0,53"
2516409,Tacima,"0,58"
2516508,Taperoá,"0,27"
2516607,Tavares,"0,26"
2516706,Teixeira,"0,35"
2516755,Tenório,"0,41"
2516805,Triunfo,"0,4"
2516904,Uiraúna,"0,89"
2517001,Umbuzeiro,"0,47"
2517100,Várzea,"0,59"
2517209,Vieirópolis,"0,53"
2505501,Vista Serrana,"0,47"
2517407,Zabelê,1
