geocode,Municipio,value
2513901,São Bento,"0,43"
2513968,São Domingos,"0,66"
2513943,São Domingos do Cariri,"0,59"
2513984,São Francisco,"0,49"
2514008,São João do Cariri,"0,47"
2500700,São João do Rio do Peixe,"0,62"
2514107,São João do Tigre,"0,43"
2514206,São José da Lagoa Tapada,"0,59"
2514305,São José de Caiana,"0,61"
2514404,São José de Espinharas,"0,52"
2514503,São José de Piranhas,"0,53"
2514552,São José de Princesa,"0,73"
2514602,São José do Bonfim,"0,49"
2514651,São José do Brejo do Cruz,"0,52"
2514701,São José do Sabugi,"0,42"
2514800,São José dos Cordeiros,"0,51"
2514453,São José dos Ramos,"0,44"
2514909,São Mamede,"0,47"
2515005,São Miguel de Taipu,"0,52"
2515104,São Sebastião de Lagoa de Roça,"0,63"
2515203,São Sebastião do Umbuzeiro,"0,59"
2515401,São Vicente do Seridó,"0,41"
2515302,Sapé,"0,56"
2515500,Serra Branca,"0,58"
2515609,Serra da Raiz,"0,88"
2515708,Serra Grande,"0,22"
2515807,Serra Redonda,"0,61"
2515906,Serraria,"0,75"
2515930,Sertãozinho,"0,73"
2515971,Sobrado,"0,35"
2516003,Solânea,"0,37"
2516102,Soledade,"0,62"
2516151,Sossêgo,"0,37"
2516201,Sousa,"0,64"
2516300,Sumé,"0,47"
2516409,Tacima,"0,89"
2516508,Taperoá,"0,56"
2516607,Tavares,"0,58"
2516706,Teixeira,"0,43"
2516755,Tenório,"0,53"
2516805,Triunfo,"0,53"
2516904,Uiraúna,"0,72"
2517001,Umbuzeiro,"0,75"
2517100,Várzea,"0,73"
2517209,Vieirópolis,"0,62"
2505501,Vista Serrana,"0,47"
2517407,Zabelê,"0,51"
