"geocode","Municipio","value"
2511905,"Pitimbu","0.92"
2512002,"Pocinhos","0.69"
2512036,"Poço Dantas","0.88"
2512077,"Poço de José de Moura","0.95"
2512101,"Pombal","0.53"
2512200,"Prata","0.84"
2512309,"Princesa Isabel","0.51"
2512408,"Puxinanã","0.94"
2512507,"Queimadas","0.81"
2512606,"Quixabá","0.96"
2512705,"Remígio","0.87"
2512747,"Riachão","0.85"
2512754,"Riachão do Bacamarte","0.92"
2512762,"Riachão do Poço","1.00"
2512788,"Riacho de Santo Antônio","0.60"
2512804,"Riacho dos Cavalos","0.84"
2512903,"Rio Tinto","0.87"
2513000,"Salgadinho","0.94"
2513109,"Salgado de São Félix","0.94"
2513158,"Santa Cecília","0.97"
2513208,"Santa Cruz","0.76"
2513307,"Santa Helena","0.89"
2513356,"Santa Inês","0.72"
2513406,"Santa Luzia","0.55"
2513703,"Santa Rita","0.64"
2513802,"Santa Teresinha","0.83"
2513505,"Santana de Mangueira","0.91"
2513604,"Santana dos Garrotes","0.87"
2513851,"Santo André","0.69"
2513927,"São Bentinho","0.84"
2513901,"São Bento","0.77"
2513968,"São Domingos","0.97"
2513943,"São Domingos do Cariri","0.77"
2513984,"São Francisco","0.88"
2514008,"São João do Cariri","0.83"
2500700,"São João do Rio do Peixe","0.80"
2514107,"São João do Tigre","0.90"
2514206,"São José da Lagoa Tapada","0.84"
2514305,"São José de Caiana","0.79"
2514404,"São José de Espinharas","0.87"
2514503,"São José de Piranhas","0.85"
2514552,"São José de Princesa","0.91"
2514602,"São José do Bonfim","0.94"
2514651,"São José do Brejo do Cruz","0.82"
2514701,"São José do Sabugi","0.70"
2514800,"São José dos Cordeiros","0.98"
2514453,"São José dos Ramos","0.91"
2514909,"São Mamede","0.45"
2515005,"São Miguel de Taipu","0.83"
2515104,"São Sebastião de Lagoa de Roça","0.92"
2515203,"São Sebastião do Umbuzeiro","0.86"
2515401,"São Vicente do Seridó","0.77"
2515302,"Sapé","0.80"
2515500,"Serra Branca","0.64"
2515609,"Serra da Raiz","0.89"
2515708,"Serra Grande","0.53"
2515807,"Serra Redonda","0.87"
2515906,"Serraria","0.69"
2515930,"Sertãozinho","0.93"
2515971,"Sobrado","0.96"
2516003,"Solânea","0.79"
2516102,"Soledade","0.75"
2516151,"Sossêgo","0.96"
2516201,"Sousa","0.62"
2516300,"Sumé","0.73"
2516409,"Tacima","1.00"
2516508,"Taperoá","0.57"
2516607,"Tavares","0.79"
2516706,"Teixeira","0.77"
2516755,"Tenório","0.92"
2516805,"Triunfo","0.88"
2516904,"Uiraúna","0.54"
2517001,"Umbuzeiro","0.84"
2517100,"Várzea","0.71"
2517209,"Vieirópolis","0.88"
2505501,"Vista Serrana","0.92"
2517407,"Zabelê","0.89"
